distance_to_tier1 :  (13, 14)   [9.57181056199156e-05, 5.664639266308525e-05, 1.4161598696831235e-05]
distance_to_tier1 :  (14, 13)   [9.57181056199156e-05, 1.4161598696831235e-05, 5.664639266308525e-05]
distance_to_tier1 :  (34, 26)   [1.5691492698852568e-13, 2.8323196685582575e-05, 0.0004319287393649957]
distance_to_tier1 :  (26, 34)   [1.5691492698852568e-13, 0.0004319287393649957, 2.8323196685582575e-05]
distance_to_tier1 :  (13, 20)   [0.00011140959831876816, 7.080799702455568e-06, 1.4161598696831235e-05]
distance_to_tier1 :  (20, 13)   [0.00011140959831876816, 1.4161598696831235e-05, 7.080799702455568e-06]
distance_to_tier1 :  (22, 25)   [4.7074479665706975e-06, 0.0010621198498644302, 0.00024074716651685264]
distance_to_tier1 :  (25, 22)   [4.7074479665706975e-06, 0.00024074716651685264, 0.0010621198498644302]
distance_to_tier1 :  (22, 31)   [3.1382986966854407e-06, 0.0020180277141051456, 9.913118662933926e-05]
distance_to_tier1 :  (31, 22)   [3.1382986966854407e-06, 9.913118662933926e-05, 0.0020180277141051456]
distance_to_tier1 :  (49, 47)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080799702455568e-06]
distance_to_tier1 :  (47, 49)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080799702455568e-06]
distance_to_tier1 :  (28, 23)   [3.1382986966854407e-06, 0.00010621198562371492, 0.0006868375031625197]
distance_to_tier1 :  (23, 28)   [3.1382986966854407e-06, 0.0006868375031625197, 0.00010621198562371492]
distance_to_tier1 :  (28, 31)   [6.276597236455955e-06, 0.0009700694629375464, 0.00026907036249435533]
distance_to_tier1 :  (31, 28)   [6.276597236455955e-06, 0.00026907036249435533, 0.0009700694629375464]
distance_to_tier1 :  (28, 38)   [4.7074479665706975e-06, 0.0034271067139859035, 6.37271916574609e-05]
distance_to_tier1 :  (38, 28)   [4.7074479665706975e-06, 6.37271916574609e-05, 0.0034271067139859035]
distance_to_tier1 :  (19, 20)   [0.0025310377724818344, 4.956559366870958e-05, 0.00035403995042686335]
distance_to_tier1 :  (20, 19)   [0.0025310377724818344, 0.00035403995042686335, 4.956559366870958e-05]
distance_to_tier1 :  (34, 37)   [1.5691492698852568e-13, 0.00021950476953372565, 7.080798994375669e-13]
distance_to_tier1 :  (37, 34)   [1.5691492698852568e-13, 7.080798994375669e-13, 0.00021950476953372565]
distance_to_tier1 :  (21, 15)   [0.006453910947194976, 0.00017701997556747163, 0.001451563794555092]
distance_to_tier1 :  (15, 21)   [0.006453910947194976, 0.001451563794555092, 0.00017701997556747163]
distance_to_tier1 :  (21, 12)   [0.0035886443803844975, 7.080798994375669e-13, 0.004021893829513459]
distance_to_tier1 :  (12, 21)   [0.0035886443803844975, 0.004021893829513459, 7.080798994375669e-13]
distance_to_tier1 :  (21, 20)   [0.004068804056969386, 6.37271916574609e-05, 0.00021242397053934997]
distance_to_tier1 :  (20, 21)   [0.004068804056969386, 0.00021242397053934997, 6.37271916574609e-05]
distance_to_tier1 :  (21, 14)   [0.0006402129022700998, 9.205038763496358e-05, 0.00029739355847185797]
distance_to_tier1 :  (14, 21)   [0.0006402129022700998, 0.00029739355847185797, 9.205038763496358e-05]
distance_to_tier1 :  (14, 24)   [4.7074479665706975e-06, 0.0024711988497451882, 7.080799702455568e-06]
distance_to_tier1 :  (24, 14)   [4.7074479665706975e-06, 7.080799702455568e-06, 0.0024711988497451882]
distance_to_tier1 :  (14, 15)   [0.0001788830169238342, 0.00012037358361246628, 8.496958864058791e-05]
distance_to_tier1 :  (15, 14)   [0.0001788830169238342, 8.496958864058791e-05, 0.00012037358361246628]
distance_to_tier1 :  (14, 22)   [0.00012553194174773547, 0.0008709382770162871, 3.540399567995824e-05]
distance_to_tier1 :  (22, 14)   [0.00012553194174773547, 3.540399567995824e-05, 0.0008709382770162871]
distance_to_tier1 :  (14, 12)   [3.138298555462007e-05, 7.080798994375669e-13, 0.0001132927846180906]
distance_to_tier1 :  (12, 14)   [3.138298555462007e-05, 0.0001132927846180906, 7.080798994375669e-13]
distance_to_tier1 :  (14, 14)   [3.452128409439058e-05, 2.8323196685582575e-05, 2.8323196685582575e-05]
distance_to_tier1 :  (14, 23)   [1.5691492855767495e-05, 0.001132927839808187, 3.540399567995824e-05]
distance_to_tier1 :  (23, 14)   [1.5691492855767495e-05, 3.540399567995824e-05, 0.001132927839808187]
distance_to_tier1 :  (15, 23)   [0.00021026600232153936, 0.0008142918850612817, 4.956559366870958e-05]
distance_to_tier1 :  (23, 15)   [0.00021026600232153936, 4.956559366870958e-05, 0.0008142918850612817]
distance_to_tier1 :  (15, 12)   [8.47340607307188e-05, 3.540399567995824e-05, 0.00026907036249435533]
distance_to_tier1 :  (12, 15)   [8.47340607307188e-05, 0.00026907036249435533, 3.540399567995824e-05]
distance_to_tier1 :  (15, 15)   [0.0006621809920484934, 0.00026198956349997966, 0.00026198956349997966]
distance_to_tier1 :  (15, 25)   [7.3750015841522e-05, 0.00904218031652581, 7.788878964621225e-05]
distance_to_tier1 :  (25, 15)   [7.3750015841522e-05, 7.788878964621225e-05, 0.00904218031652581]
distance_to_tier1 :  (37, 37)   [1.882979139553801e-05, 0.00015577757858434462, 0.00015577757858434462]
distance_to_tier1 :  (59, 69)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (69, 59)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799702455568e-06]
distance_to_tier1 :  (22, 26)   [7.845746506341213e-06, 0.0008850998750050385, 0.0003115551564606093]
distance_to_tier1 :  (26, 22)   [7.845746506341213e-06, 0.0003115551564606093, 0.0008850998750050385]
distance_to_tier1 :  (22, 24)   [1.4122343585882239e-05, 0.0002903127594774823, 0.00013453518160121762]
distance_to_tier1 :  (24, 22)   [1.4122343585882239e-05, 0.00013453518160121762, 0.0002903127594774823]
distance_to_tier1 :  (23, 23)   [4.079788117393161e-05, 0.00029739355847185797, 0.00029739355847185797]
distance_to_tier1 :  (28, 28)   [1.5691492855767495e-05, 0.002782754005497718, 0.002782754005497718]
distance_to_tier1 :  (28, 32)   [1.569149426800184e-06, 0.00035403995042686335, 0.00012037358361246628]
distance_to_tier1 :  (32, 28)   [1.569149426800184e-06, 0.00012037358361246628, 0.00035403995042686335]
distance_to_tier1 :  (25, 27)   [2.1968089935308523e-05, 0.001430321397571965, 0.00035403995042686335]
distance_to_tier1 :  (27, 25)   [2.1968089935308523e-05, 0.00035403995042686335, 0.001430321397571965]
distance_to_tier1 :  (25, 21)   [0.0006323671559206735, 0.00032571675444936066, 0.0015294525834932244]
distance_to_tier1 :  (21, 25)   [0.0006323671559206735, 0.0015294525834932244, 0.00032571675444936066]
distance_to_tier1 :  (25, 29)   [3.1382986966854407e-06, 0.0007009991011512711, 7.788878964621225e-05]
distance_to_tier1 :  (29, 25)   [3.1382986966854407e-06, 7.788878964621225e-05, 0.0007009991011512711]
distance_to_tier1 :  (29, 26)   [4.7074479665706975e-06, 0.00013453518160121762, 0.0007222414981343981]
distance_to_tier1 :  (26, 29)   [4.7074479665706975e-06, 0.0007222414981343981, 0.00013453518160121762]
distance_to_tier1 :  (20, 20)   [0.00012867024028750598, 1.4161598696831235e-05, 1.4161598696831235e-05]
distance_to_tier1 :  (20, 12)   [2.510638847507904e-05, 7.080799702455568e-06, 7.080799065183658e-05]
distance_to_tier1 :  (12, 20)   [2.510638847507904e-05, 7.080799065183658e-05, 7.080799702455568e-06]
distance_to_tier1 :  (20, 14)   [9.728725488980085e-05, 1.4161598696831235e-05, 1.4161598696831235e-05]
distance_to_tier1 :  (14, 20)   [9.728725488980085e-05, 1.4161598696831235e-05, 1.4161598696831235e-05]
distance_to_tier1 :  (20, 28)   [1.5691492855767495e-05, 0.00010621198562371492, 1.4161598696831235e-05]
distance_to_tier1 :  (28, 20)   [1.5691492855767495e-05, 1.4161598696831235e-05, 0.00010621198562371492]
distance_to_tier1 :  (20, 30)   [1.5691492698852568e-13, 0.00033279755344373633, 7.080799702455568e-06]
distance_to_tier1 :  (30, 20)   [1.5691492698852568e-13, 7.080799702455568e-06, 0.00033279755344373633]
distance_to_tier1 :  (39, 46)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (46, 39)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799702455568e-06]
distance_to_tier1 :  (34, 28)   [1.569149426800184e-06, 0.00019826237255059863, 7.788878964621225e-05]
distance_to_tier1 :  (28, 34)   [1.569149426800184e-06, 7.788878964621225e-05, 0.00019826237255059863]
distance_to_tier1 :  (34, 44)   [4.7074479665706975e-06, 0.0010904430458419329, 7.080798994375669e-13]
distance_to_tier1 :  (44, 34)   [4.7074479665706975e-06, 7.080798994375669e-13, 0.0010904430458419329]
distance_to_tier1 :  (34, 27)   [1.569149426800184e-06, 0.00010621198562371492, 0.000403605543387493]
distance_to_tier1 :  (27, 34)   [1.569149426800184e-06, 0.000403605543387493, 0.00010621198562371492]
distance_to_tier1 :  (23, 34)   [1.5691492698852568e-13, 0.0014444829955607163, 7.080798994375669e-13]
distance_to_tier1 :  (34, 23)   [1.5691492698852568e-13, 7.080798994375669e-13, 0.0014444829955607163]
distance_to_tier1 :  (29, 23)   [7.845746506341213e-06, 2.8323196685582575e-05, 0.000509817528303128]
distance_to_tier1 :  (23, 29)   [7.845746506341213e-06, 0.000509817528303128, 2.8323196685582575e-05]
distance_to_tier1 :  (25, 26)   [1.569149426800184e-06, 0.0005806255182468847, 0.0003115551564606093]
distance_to_tier1 :  (26, 25)   [1.569149426800184e-06, 0.0003115551564606093, 0.0005806255182468847]
distance_to_tier1 :  (20, 25)   [1.7260642125652754e-05, 4.2484794674333914e-05, 7.080798994375669e-13]
distance_to_tier1 :  (25, 20)   [1.7260642125652754e-05, 7.080798994375669e-13, 4.2484794674333914e-05]
distance_to_tier1 :  (20, 26)   [1.4122343585882239e-05, 0.00019118157355622295, 7.080798994375669e-13]
distance_to_tier1 :  (26, 20)   [1.4122343585882239e-05, 7.080798994375669e-13, 0.00019118157355622295]
distance_to_tier1 :  (20, 22)   [0.0003875798698185734, 0.000488575131320001, 7.080798994375669e-13]
distance_to_tier1 :  (22, 20)   [0.0003875798698185734, 7.080798994375669e-13, 0.000488575131320001]
distance_to_tier1 :  (20, 27)   [2.6675537744964298e-05, 0.00012745438260684195, 7.080799702455568e-06]
distance_to_tier1 :  (27, 20)   [2.6675537744964298e-05, 7.080799702455568e-06, 0.00012745438260684195]
distance_to_tier1 :  (20, 29)   [1.4122343585882239e-05, 0.0001132927846180906, 7.080798994375669e-13]
distance_to_tier1 :  (29, 20)   [1.4122343585882239e-05, 7.080798994375669e-13, 0.0001132927846180906]
distance_to_tier1 :  (20, 23)   [4.3936179713702125e-05, 0.0001628583775787203, 7.080798994375669e-13]
distance_to_tier1 :  (23, 20)   [4.3936179713702125e-05, 7.080798994375669e-13, 0.0001628583775787203]
distance_to_tier1 :  (20, 24)   [1.4122343585882239e-05, 1.4161598696831235e-05, 7.080798994375669e-13]
distance_to_tier1 :  (24, 20)   [1.4122343585882239e-05, 7.080798994375669e-13, 1.4161598696831235e-05]
distance_to_tier1 :  (32, 42)   [2.353723920519378e-05, 0.0006231103122131387, 7.080798994375669e-13]
distance_to_tier1 :  (42, 32)   [2.353723920519378e-05, 7.080798994375669e-13, 0.0006231103122131387]
distance_to_tier1 :  (27, 23)   [1.0984045046111727e-05, 0.00024074716651685264, 0.0010550390508700545]
distance_to_tier1 :  (23, 27)   [1.0984045046111727e-05, 0.0010550390508700545, 0.00024074716651685264]
distance_to_tier1 :  (15, 20)   [0.0003091224063243105, 3.540399567995824e-05, 2.8323196685582575e-05]
distance_to_tier1 :  (20, 15)   [0.0003091224063243105, 2.8323196685582575e-05, 3.540399567995824e-05]
distance_to_tier1 :  (27, 31)   [6.276597236455955e-06, 0.0012533014227125731, 0.00010621198562371492]
distance_to_tier1 :  (31, 27)   [6.276597236455955e-06, 0.00010621198562371492, 0.0012533014227125731]
distance_to_tier1 :  (36, 39)   [1.569149426800184e-06, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (39, 36)   [1.569149426800184e-06, 7.080798994375669e-13, 7.080799702455568e-06]
distance_to_tier1 :  (34, 24)   [9.41489577622647e-06, 2.8323196685582575e-05, 0.001663987764386362]
distance_to_tier1 :  (24, 34)   [9.41489577622647e-06, 0.001663987764386362, 2.8323196685582575e-05]
distance_to_tier1 :  (27, 35)   [1.5691492698852568e-13, 0.00047441353333124963, 7.080799702455568e-06]
distance_to_tier1 :  (35, 27)   [1.5691492698852568e-13, 7.080799702455568e-06, 0.00047441353333124963]
distance_to_tier1 :  (27, 36)   [7.845746506341213e-06, 0.001727714955335743, 2.8323196685582575e-05]
distance_to_tier1 :  (36, 27)   [7.845746506341213e-06, 2.8323196685582575e-05, 0.001727714955335743]
distance_to_tier1 :  (27, 24)   [2.8244687014849553e-05, 0.00026198956349997966, 0.000403605543387493]
distance_to_tier1 :  (24, 27)   [2.8244687014849553e-05, 0.000403605543387493, 0.00026198956349997966]
distance_to_tier1 :  (21, 30)   [2.0398940665423268e-05, 5.664639266308525e-05, 7.080798994375669e-13]
distance_to_tier1 :  (30, 21)   [2.0398940665423268e-05, 7.080798994375669e-13, 5.664639266308525e-05]
distance_to_tier1 :  (29, 29)   [1.2553194315996982e-05, 0.000488575131320001, 0.000488575131320001]
distance_to_tier1 :  (35, 36)   [1.569149426800184e-06, 7.080799702455568e-06, 7.080799702455568e-06]
distance_to_tier1 :  (36, 35)   [1.569149426800184e-06, 7.080799702455568e-06, 7.080799702455568e-06]
distance_to_tier1 :  (35, 45)   [1.5691492698852568e-13, 0.00026198956349997966, 7.080798994375669e-13]
distance_to_tier1 :  (45, 35)   [1.5691492698852568e-13, 7.080798994375669e-13, 0.00026198956349997966]
distance_to_tier1 :  (35, 28)   [3.1382986966854407e-06, 2.1242397691206905e-05, 0.0002265855685281013]
distance_to_tier1 :  (28, 35)   [3.1382986966854407e-06, 0.0002265855685281013, 2.1242397691206905e-05]
distance_to_tier1 :  (26, 36)   [7.845746506341213e-06, 0.005494700020343598, 3.540399567995824e-05]
distance_to_tier1 :  (36, 26)   [7.845746506341213e-06, 3.540399567995824e-05, 0.005494700020343598]
distance_to_tier1 :  (39, 48)   [6.276597236455955e-06, 7.080798994375669e-13, 1.4161598696831235e-05]
distance_to_tier1 :  (48, 39)   [6.276597236455955e-06, 1.4161598696831235e-05, 7.080798994375669e-13]
distance_to_tier1 :  (15, 24)   [0.00011925534466819445, 0.0015365333824875998, 5.664639266308525e-05]
distance_to_tier1 :  (24, 15)   [0.00011925534466819445, 5.664639266308525e-05, 0.0015365333824875998]
distance_to_tier1 :  (28, 37)   [1.569149426800184e-06, 0.0005806255182468847, 4.2484794674333914e-05]
distance_to_tier1 :  (37, 28)   [1.569149426800184e-06, 4.2484794674333914e-05, 0.0005806255182468847]
distance_to_tier1 :  (26, 35)   [1.5691492698852568e-13, 0.0006089487142243873, 1.4161598696831235e-05]
distance_to_tier1 :  (35, 26)   [1.5691492698852568e-13, 1.4161598696831235e-05, 0.0006089487142243873]
distance_to_tier1 :  (25, 34)   [1.5691492698852568e-13, 0.00041776714137624436, 5.664639266308525e-05]
distance_to_tier1 :  (34, 25)   [1.5691492698852568e-13, 5.664639266308525e-05, 0.00041776714137624436]
distance_to_tier1 :  (25, 31)   [7.845746506341213e-06, 0.0004814943323256253, 7.788878964621225e-05]
distance_to_tier1 :  (31, 25)   [7.845746506341213e-06, 7.788878964621225e-05, 0.0004814943323256253]
distance_to_tier1 :  (25, 25)   [2.8244687014849553e-05, 0.0008426150810387844, 0.0008426150810387844]
distance_to_tier1 :  (25, 32)   [1.569149426800184e-06, 0.0003682015484156147, 2.1242397691206905e-05]
distance_to_tier1 :  (32, 25)   [1.569149426800184e-06, 2.1242397691206905e-05, 0.0003682015484156147]
distance_to_tier1 :  (27, 32)   [3.1382986966854407e-06, 0.000488575131320001, 0.0001132927846180906]
distance_to_tier1 :  (32, 27)   [3.1382986966854407e-06, 0.0001132927846180906, 0.000488575131320001]
distance_to_tier1 :  (12, 12)   [2.510638847507904e-05, 1.4161598696831235e-05, 1.4161598696831235e-05]
distance_to_tier1 :  (31, 41)   [1.5691492698852568e-13, 0.00024074716651685264, 7.080798994375669e-13]
distance_to_tier1 :  (41, 31)   [1.5691492698852568e-13, 7.080798994375669e-13, 0.00024074716651685264]
distance_to_tier1 :  (31, 31)   [6.276597236455955e-06, 0.000509817528303128, 0.000509817528303128]
distance_to_tier1 :  (25, 23)   [6.276597236455955e-06, 0.00014869677958996894, 0.00046733273433687396]
distance_to_tier1 :  (23, 25)   [6.276597236455955e-06, 0.00046733273433687396, 0.00014869677958996894]
distance_to_tier1 :  (25, 33)   [1.5691492698852568e-13, 4.956559366870958e-05, 2.1242397691206905e-05]
distance_to_tier1 :  (33, 25)   [1.5691492698852568e-13, 2.1242397691206905e-05, 4.956559366870958e-05]
distance_to_tier1 :  (23, 26)   [1.7260642125652754e-05, 0.0004390095383593714, 0.00019118157355622295]
distance_to_tier1 :  (26, 23)   [1.7260642125652754e-05, 0.00019118157355622295, 0.0004390095383593714]
distance_to_tier1 :  (23, 30)   [1.5691492698852568e-13, 7.080799065183658e-05, 7.080798994375669e-13]
distance_to_tier1 :  (30, 23)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799065183658e-05]
distance_to_tier1 :  (26, 33)   [1.5691492698852568e-13, 4.956559366870958e-05, 2.1242397691206905e-05]
distance_to_tier1 :  (33, 26)   [1.5691492698852568e-13, 2.1242397691206905e-05, 4.956559366870958e-05]
distance_to_tier1 :  (26, 32)   [1.5691492698852568e-13, 0.000552302322269382, 3.540399567995824e-05]
distance_to_tier1 :  (32, 26)   [1.5691492698852568e-13, 3.540399567995824e-05, 0.000552302322269382]
distance_to_tier1 :  (26, 26)   [9.41489577622647e-06, 0.0007505646941119008, 0.0007505646941119008]
distance_to_tier1 :  (23, 33)   [1.569149426800184e-06, 0.0012320590257294461, 2.8323196685582575e-05]
distance_to_tier1 :  (33, 23)   [1.569149426800184e-06, 2.8323196685582575e-05, 0.0012320590257294461]
distance_to_tier1 :  (23, 31)   [4.7074479665706975e-06, 0.000276151161488731, 7.080799702455568e-06]
distance_to_tier1 :  (31, 23)   [4.7074479665706975e-06, 7.080799702455568e-06, 0.000276151161488731]
distance_to_tier1 :  (23, 32)   [3.1382986966854407e-06, 0.0002265855685281013, 0.0002478279655112283]
distance_to_tier1 :  (32, 23)   [3.1382986966854407e-06, 0.0002478279655112283, 0.0002265855685281013]
distance_to_tier1 :  (24, 24)   [9.41489577622647e-06, 0.00021242397053934997, 0.00021242397053934997]
distance_to_tier1 :  (54, 44)   [6.276597095232521e-05, 7.080798994375669e-13, 7.080798994375669e-13]
distance_to_tier1 :  (44, 54)   [6.276597095232521e-05, 7.080798994375669e-13, 7.080798994375669e-13]
distance_to_tier1 :  (54, 54)   [3.1382986966854407e-06, 7.080798994375669e-13, 7.080798994375669e-13]
distance_to_tier1 :  (23, 24)   [4.7074479665706975e-06, 9.205038763496358e-05, 7.788878964621225e-05]
distance_to_tier1 :  (24, 23)   [4.7074479665706975e-06, 7.788878964621225e-05, 9.205038763496358e-05]
distance_to_tier1 :  (49, 49)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080799702455568e-06]
distance_to_tier1 :  (27, 33)   [1.569149426800184e-06, 4.956559366870958e-05, 4.956559366870958e-05]
distance_to_tier1 :  (33, 27)   [1.569149426800184e-06, 4.956559366870958e-05, 4.956559366870958e-05]
distance_to_tier1 :  (31, 40)   [1.5691492698852568e-13, 0.0010196350558981761, 7.080798994375669e-13]
distance_to_tier1 :  (40, 31)   [1.5691492698852568e-13, 7.080798994375669e-13, 0.0010196350558981761]
distance_to_tier1 :  (31, 32)   [3.1382986966854407e-06, 8.496958864058791e-05, 7.080799065183658e-05]
distance_to_tier1 :  (32, 31)   [3.1382986966854407e-06, 7.080799065183658e-05, 8.496958864058791e-05]
distance_to_tier1 :  (24, 29)   [7.845746506341213e-06, 0.00023366636752247697, 7.080799702455568e-06]
distance_to_tier1 :  (29, 24)   [7.845746506341213e-06, 7.080799702455568e-06, 0.00023366636752247697]
distance_to_tier1 :  (24, 32)   [6.276597236455955e-06, 0.00015577757858434462, 1.4161598696831235e-05]
distance_to_tier1 :  (32, 24)   [6.276597236455955e-06, 1.4161598696831235e-05, 0.00015577757858434462]
distance_to_tier1 :  (31, 39)   [1.5691492698852568e-13, 6.37271916574609e-05, 2.1242397691206905e-05]
distance_to_tier1 :  (39, 31)   [1.5691492698852568e-13, 2.1242397691206905e-05, 6.37271916574609e-05]
distance_to_tier1 :  (36, 31)   [1.5691492698852568e-13, 7.080799065183658e-05, 3.540399567995824e-05]
distance_to_tier1 :  (31, 36)   [1.5691492698852568e-13, 3.540399567995824e-05, 7.080799065183658e-05]
distance_to_tier1 :  (24, 31)   [7.845746506341213e-06, 0.00014869677958996894, 3.540399567995824e-05]
distance_to_tier1 :  (31, 24)   [7.845746506341213e-06, 3.540399567995824e-05, 0.00014869677958996894]
distance_to_tier1 :  (32, 34)   [1.5691492698852568e-13, 3.540399567995824e-05, 5.664639266308525e-05]
distance_to_tier1 :  (34, 32)   [1.5691492698852568e-13, 5.664639266308525e-05, 3.540399567995824e-05]
distance_to_tier1 :  (28, 36)   [1.5691492698852568e-13, 0.00038944394539874166, 2.1242397691206905e-05]
distance_to_tier1 :  (36, 28)   [1.5691492698852568e-13, 2.1242397691206905e-05, 0.00038944394539874166]
distance_to_tier1 :  (35, 29)   [1.5691492698852568e-13, 2.1242397691206905e-05, 0.0001132927846180906]
distance_to_tier1 :  (29, 35)   [1.5691492698852568e-13, 0.0001132927846180906, 2.1242397691206905e-05]
distance_to_tier1 :  (28, 33)   [7.845746506341213e-06, 9.205038763496358e-05, 5.664639266308525e-05]
distance_to_tier1 :  (33, 28)   [7.845746506341213e-06, 5.664639266308525e-05, 9.205038763496358e-05]
distance_to_tier1 :  (30, 29)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080799702455568e-06]
distance_to_tier1 :  (29, 30)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080799702455568e-06]
distance_to_tier1 :  (27, 30)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (30, 27)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799702455568e-06]
distance_to_tier1 :  (29, 31)   [6.276597236455955e-06, 0.00021950476953372565, 8.496958864058791e-05]
distance_to_tier1 :  (31, 29)   [6.276597236455955e-06, 8.496958864058791e-05, 0.00021950476953372565]
distance_to_tier1 :  (35, 37)   [1.5691492698852568e-13, 2.8323196685582575e-05, 7.080799702455568e-06]
distance_to_tier1 :  (37, 35)   [1.5691492698852568e-13, 7.080799702455568e-06, 2.8323196685582575e-05]
distance_to_tier1 :  (37, 46)   [1.0984045046111727e-05, 4.956559366870958e-05, 7.080798994375669e-13]
distance_to_tier1 :  (46, 37)   [1.0984045046111727e-05, 7.080798994375669e-13, 4.956559366870958e-05]
distance_to_tier1 :  (29, 32)   [1.5691492698852568e-13, 0.00015577757858434462, 6.37271916574609e-05]
distance_to_tier1 :  (32, 29)   [1.5691492698852568e-13, 6.37271916574609e-05, 0.00015577757858434462]
distance_to_tier1 :  (50, 40)   [3.1382986966854407e-06, 7.080798994375669e-13, 7.080799702455568e-06]
distance_to_tier1 :  (40, 50)   [3.1382986966854407e-06, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (36, 29)   [1.5691492698852568e-13, 2.8323196685582575e-05, 7.080799065183658e-05]
distance_to_tier1 :  (29, 36)   [1.5691492698852568e-13, 7.080799065183658e-05, 2.8323196685582575e-05]
distance_to_tier1 :  (46, 56)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (56, 46)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799702455568e-06]
distance_to_tier1 :  (33, 24)   [1.5691492698852568e-13, 7.080799702455568e-06, 3.540399567995824e-05]
distance_to_tier1 :  (24, 33)   [1.5691492698852568e-13, 3.540399567995824e-05, 7.080799702455568e-06]
distance_to_tier1 :  (34, 34)   [1.5691492698852568e-13, 3.540399567995824e-05, 3.540399567995824e-05]
distance_to_tier1 :  (37, 44)   [1.569149426800184e-06, 7.788878964621225e-05, 7.080798994375669e-13]
distance_to_tier1 :  (44, 37)   [1.569149426800184e-06, 7.080798994375669e-13, 7.788878964621225e-05]
distance_to_tier1 :  (37, 38)   [1.569149426800184e-06, 2.1242397691206905e-05, 7.080799702455568e-06]
distance_to_tier1 :  (38, 37)   [1.569149426800184e-06, 7.080799702455568e-06, 2.1242397691206905e-05]
distance_to_tier1 :  (37, 31)   [1.5691492698852568e-13, 4.2484794674333914e-05, 8.496958864058791e-05]
distance_to_tier1 :  (31, 37)   [1.5691492698852568e-13, 8.496958864058791e-05, 4.2484794674333914e-05]
distance_to_tier1 :  (26, 30)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (30, 26)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799702455568e-06]
distance_to_tier1 :  (36, 46)   [9.41489577622647e-06, 0.00014869677958996894, 7.080798994375669e-13]
distance_to_tier1 :  (46, 36)   [9.41489577622647e-06, 7.080798994375669e-13, 0.00014869677958996894]
distance_to_tier1 :  (38, 39)   [1.5691492698852568e-13, 1.4161598696831235e-05, 7.080798994375669e-13]
distance_to_tier1 :  (39, 38)   [1.5691492698852568e-13, 7.080798994375669e-13, 1.4161598696831235e-05]
distance_to_tier1 :  (37, 42)   [1.569149426800184e-06, 7.080799702455568e-06, 1.4161598696831235e-05]
distance_to_tier1 :  (42, 37)   [1.569149426800184e-06, 1.4161598696831235e-05, 7.080799702455568e-06]
distance_to_tier1 :  (29, 34)   [1.5691492698852568e-13, 3.540399567995824e-05, 8.496958864058791e-05]
distance_to_tier1 :  (34, 29)   [1.5691492698852568e-13, 8.496958864058791e-05, 3.540399567995824e-05]
distance_to_tier1 :  (34, 42)   [1.569149426800184e-06, 6.37271916574609e-05, 7.080798994375669e-13]
distance_to_tier1 :  (42, 34)   [1.569149426800184e-06, 7.080798994375669e-13, 6.37271916574609e-05]
distance_to_tier1 :  (34, 39)   [1.5691492698852568e-13, 0.00013453518160121762, 7.080798994375669e-13]
distance_to_tier1 :  (39, 34)   [1.5691492698852568e-13, 7.080798994375669e-13, 0.00013453518160121762]
distance_to_tier1 :  (35, 39)   [1.5691492698852568e-13, 4.2484794674333914e-05, 7.080798994375669e-13]
distance_to_tier1 :  (39, 35)   [1.5691492698852568e-13, 7.080798994375669e-13, 4.2484794674333914e-05]
distance_to_tier1 :  (35, 31)   [1.5691492698852568e-13, 2.8323196685582575e-05, 5.664639266308525e-05]
distance_to_tier1 :  (31, 35)   [1.5691492698852568e-13, 5.664639266308525e-05, 2.8323196685582575e-05]
distance_to_tier1 :  (42, 44)   [7.845746506341213e-06, 1.4161598696831235e-05, 7.080798994375669e-13]
distance_to_tier1 :  (44, 42)   [7.845746506341213e-06, 7.080798994375669e-13, 1.4161598696831235e-05]
distance_to_tier1 :  (32, 39)   [1.5691492698852568e-13, 6.37271916574609e-05, 7.080798994375669e-13]
distance_to_tier1 :  (39, 32)   [1.5691492698852568e-13, 7.080798994375669e-13, 6.37271916574609e-05]
distance_to_tier1 :  (39, 41)   [1.5691492698852568e-13, 7.080799702455568e-06, 7.080798994375669e-13]
distance_to_tier1 :  (41, 39)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799702455568e-06]
